id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3408,USD Coin,USDC,usd-coin,13582,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26139012960.465454,26139012960.465454,False,,6,,,,2023-08-12T19:16:00.000Z,1.0001288204717678,1741074743.0903883,-29.5672,-0.0071847,-0.00015656,0.01196663,-0.02074895,0.0254602,0.01941324,26142380200.446564,2.2264,26142380200.45,,2023-08-12T19:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-13 00:47:43.580765
74,Dogecoin,DOGE,dogecoin,765,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140562706383.70523,140562706383.70523,True,,7,,,,2023-08-12T19:16:00.000Z,0.07703768893725932,288639070.7545098,27.72,0.48109232,2.43035274,1.28016288,10.93993719,25.54439921,7.37761573,10828626050.567198,0.9222,10828626050.57,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
2010,Cardano,ADA,cardano,889,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35034753817.478,36061170836.355,False,,8,,,,2023-08-12T19:16:00.000Z,0.2923444650207855,113950515.92636496,-18.4677,0.06433166,-0.41216013,-0.2375958,-14.83977034,6.75998079,-20.74253763,10242216361.905527,0.8723,13155500925.94,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
5426,Solana,SOL,solana,497,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,405970092.05132556,554756238.1407213,True,,9,,,,2023-08-12T19:16:00.000Z,24.782071421292837,241068041.38358846,-23.3663,0.53817911,1.60743948,9.67710719,-3.78323184,65.76919644,18.3915022,10060779816.124777,0.8568,13748008715.01,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
1958,TRON,TRX,tron,808,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89489842216.51918,89489880936.1277,True,,10,71659659264.0,5542090889.5082035,,2023-08-12T19:16:00.000Z,0.07733906282041743,129063677.25745445,-12.4239,0.01844915,0.58923311,0.04615675,-5.06440939,7.8681797,12.08237707,6921060528.972621,0.5894,6921063523.51,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
3890,Polygon,MATIC,polygon,802,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,11,,,,2023-08-12T19:16:00.000Z,0.6800432154485115,154303475.5252053,-21.2164,0.18906561,0.38691029,2.03867446,-19.98331803,5.46357736,-20.59507803,6337641712.14947,0.5397,6800432154.49,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
5994,Shiba Inu,SHIB,shiba-inu,597,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,12,,,,2023-08-12T19:16:00.000Z,1.073332463772648e-05,649753589.6974012,86.8808,0.36083869,2.89407363,4.511468,35.96272605,58.45417262,22.53889013,6325651758.980196,0.5387,6328250571.73,,2023-08-12T19:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-13 00:47:43.580765
2,Litecoin,LTC,litecoin,968,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73534089.22743528,84000000.0,False,,13,,,,2023-08-12T19:16:00.000Z,83.53515282619335,188315328.66296348,-14.5209,-0.03612821,0.81785991,0.69921659,-18.39467286,7.99069047,1.0186156,6142681381.548744,0.5231,7016952837.4,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
6636,Polkadot,DOT,polkadot-new,553,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1215016216.2706158,1344495093.5757957,True,,14,,,,2023-08-12T19:16:00.000Z,5.030016340932805,62316379.06599963,-13.7505,0.11337475,1.0350428,1.45929268,-8.9751869,9.45160619,-5.90503235,6111551422.339545,0.5205,6762832290.99,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
4943,Dai,DAI,multi-collateral-dai,2494,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5333946097.506754,5333946097.506754,True,,15,,,,2023-08-12T19:16:00.000Z,0.9997025726416086,69288503.43184464,-14.3717,-0.00928816,0.01578282,-0.00061587,-0.05938337,-0.01475138,0.0403773,5332359636.009171,0.4541,5332359636.01,,2023-08-12T19:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-08-13 00:47:43.580765
3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1315,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,162305.31768531,162305.31768531,False,,16,,,,2023-08-12T19:16:00.000Z,29417.55594094038,78219780.11526604,-34.2465,-0.0394801,0.27126966,1.30086836,-6.04871241,13.6039993,9.30475401,4774625762.519707,0.4066,4774625762.52,,2023-08-12T19:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-13 00:47:43.580765
11419,Toncoin,TON,toncoin,125,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,17,3414166606.0,4616847329.903619,,2023-08-12T19:16:00.000Z,1.3522618731581661,27391981.62139877,17.4049,0.96479825,6.40062641,13.65161542,0.42917542,-10.50012005,-31.58636227,4640816822.88171,0.3952,6825620949.95,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
1831,Bitcoin Cash,BCH,bitcoin-cash,748,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19474393.75,19474393.75,False,,18,,,,2023-08-12T19:16:00.000Z,228.10283581693588,112531691.18987538,-44.2486,0.14834111,0.17012034,0.60059217,-17.49972585,115.51415755,98.95609606,4442164440.190612,0.3783,4790159552.16,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
5805,Avalanche,AVAX,avalanche,481,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,343824279.6081162,430543729.6081162,False,,19,,,,2023-08-12T19:16:00.000Z,12.425020820145336,66663389.01765282,-19.5116,-0.02582334,0.12462371,0.5001054,-11.46075893,5.99689166,-16.84609068,4272023832.6023154,0.3638,8946014990.5,,2023-08-12T19:16:00.000Z,,,,,,2023-08-13 00:47:43.580765
1975,Chainlink,LINK,chainlink,1289,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'celsius-bankruptcy-estate']",1000000000.0,538099970.4527867,1000000000.0,False,,20,,,,2023-08-12T19:16:00.000Z,7.412527090086336,110355133.81181021,-22.3921,-0.06499518,-0.00087156,3.09664427,8.31063695,41.3604343,13.61514215,3988680608.155938,0.3397,7412527090.09,,2023-08-12T19:16:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-08-13 00:47:43.580765
1,Bitcoin,BTC,bitcoin,10386,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19455381.0,19455381.0,False,,1,,,,2023-08-12T19:25:00.000Z,29405.134824038294,6350267912.953072,-38.2164,-0.03319709,0.24132937,1.26022752,-6.51537024,13.46932852,9.31959178,572088101358.033,48.73,617507831304.8,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
1027,Ethereum,ETH,ethereum,7228,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120147264.7768211,120147264.7768211,True,,2,,,,2023-08-12T19:25:00.000Z,1847.1384046930827,2382652126.7355995,-27.9757,-0.02456962,0.28005374,0.67643972,-7.2271335,5.97804698,2.81984676,221928626988.09476,18.9039,221928626988.09,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
825,Tether USDt,USDT,tether,59314,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83410866925.61348,86684257831.22595,True,,3,,,,2023-08-12T19:25:00.000Z,0.9995009391540823,13565217981.419662,-17.7383,-0.00163553,0.06471412,0.06659165,-0.11362273,-0.03171949,-0.10333362,83369239827.80685,7.1013,86640997112.18,,2023-08-12T19:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-13 00:57:44.599133
1839,BNB,BNB,bnb,1565,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153853055.1455394,153853055.1455394,False,,4,,,,2023-08-12T19:25:00.000Z,240.68051683553173,289466176.5695665,-23.6105,0.02556831,0.71838235,-0.75287385,-5.0629474,0.83686756,-22.7467687,37029432829.15399,3.1542,37029432829.15,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
52,XRP,XRP,xrp,1026,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,52787284454.0,99988519823.0,False,,5,,,,2023-08-12T19:25:00.000Z,0.6291468866122869,504424200.4264411,-44.1711,-0.07086145,0.13782913,0.11528637,-20.6386405,21.40124902,48.02065296,33210955666.951275,2.8289,62914688661.23,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
3408,USD Coin,USDC,usd-coin,13583,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,26139012960.465454,26139012960.465454,False,,6,,,,2023-08-12T19:25:00.000Z,1.0000713866855955,1743691314.9003212,-29.5397,-0.00469489,-0.00875837,0.01319805,-0.02370779,0.00784517,0.00422499,26140878937.96544,2.2267,26140878937.97,,2023-08-12T19:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-08-13 00:57:44.599133
74,Dogecoin,DOGE,dogecoin,765,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,140562706383.70523,140562706383.70523,True,,7,,,,2023-08-12T19:25:00.000Z,0.07694217882459939,289056276.2227314,28.2703,0.22613808,2.27256081,1.16462129,10.44601338,25.2697642,7.37650203,10815200890.644707,0.9212,10815200890.64,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
2010,Cardano,ADA,cardano,889,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35034753817.478,36061170836.355,False,,8,,,,2023-08-12T19:25:00.000Z,0.29230512560035415,114088008.09977543,-18.2739,0.02297459,-0.39240167,-0.20616798,-14.73254148,6.49610939,-20.67916479,10240838114.995394,0.8723,13153730652.02,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
5426,Solana,SOL,solana,497,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,405970092.05132556,554756238.1407213,True,,9,,,,2023-08-12T19:25:00.000Z,24.777569993463484,241324558.70128307,-23.3882,0.41965573,1.64886741,9.6110895,-3.64700486,65.38011503,18.46583714,10058952371.054533,0.8568,13745511519.84,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
1958,TRON,TRX,tron,808,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'sec-security-token', 'alleged-sec-securities']",,89489842216.51918,89489880936.1277,True,,10,71659659264.0,5542022010.058105,,2023-08-12T19:25:00.000Z,0.07733810161782721,129014950.69848013,-12.4946,0.03632685,0.57158383,0.07958783,-5.01567156,7.8131013,12.17063541,6920974511.104484,0.5895,6920977505.61,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
5994,Shiba Inu,SHIB,shiba-inu,597,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589346914631298.1,589589040239379.6,False,,11,,,,2023-08-12T19:25:00.000Z,1.0771796744852752e-05,650117136.5154225,86.3923,0.50023807,3.28728711,4.73153211,36.46285477,58.99398942,23.16588134,6348325176.614429,0.5407,6350933304.45,,2023-08-12T19:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-08-13 00:57:44.599133
3890,Polygon,MATIC,polygon,802,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'sec-security-token', 'alleged-sec-securities']",10000000000.0,9319469069.28493,10000000000.0,False,,12,,,,2023-08-12T19:25:00.000Z,0.6798737674541194,153339769.600083,-21.5689,0.13466979,0.35373045,2.04230519,-19.47081854,5.39334297,-20.55284957,6336062546.806881,0.5397,6798737674.54,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
2,Litecoin,LTC,litecoin,968,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,73534089.22743528,84000000.0,False,,13,,,,2023-08-12T19:25:00.000Z,83.51774212822953,188209663.35593006,-14.587,-0.08791125,0.8188894,0.68280043,-18.53260233,7.81310552,1.21769713,6141401101.73116,0.5231,7015490338.77,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
6636,Polkadot,DOT,polkadot-new,553,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1215016216.2706158,1344495093.5757957,True,,14,,,,2023-08-12T19:25:00.000Z,5.027600935066612,62069221.65035195,-14.5328,0.01210223,0.98005724,1.40125953,-8.73457816,9.25695453,-5.73910717,6108616665.043245,0.5203,6759584789.65,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
4943,Dai,DAI,multi-collateral-dai,2494,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5333946097.506754,5333946097.506754,True,,15,,,,2023-08-12T19:25:00.000Z,0.9996989241008102,66860709.16112643,-19.5104,0.00951666,0.01414814,0.00345556,-0.06337977,-0.02972721,0.02748615,5332340174.889217,0.4542,5332340174.89,,2023-08-12T19:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-08-13 00:57:44.599133
3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1315,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem']",,162305.31768531,162305.31768531,False,,16,,,,2023-08-12T19:25:00.000Z,29416.744204752278,78218447.03634645,-34.209,-0.03559598,0.25968369,1.29812809,-6.15191204,13.55523107,9.44167089,4774494013.419821,0.4067,4774494013.42,,2023-08-12T19:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-08-13 00:57:44.599133
11419,Toncoin,TON,toncoin,125,2021-08-26T13:40:22.000Z,['pos'],,3431892087.62,5047558528.0,True,,17,3414166606.0,4606427898.4421425,,2023-08-12T19:25:00.000Z,1.3492100503668691,27480509.18556511,17.6452,0.57405489,6.11704629,13.40338187,0.1672994,-10.71085064,-31.72398562,4630343296.391439,0.3944,6810216695.79,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
1831,Bitcoin Cash,BCH,bitcoin-cash,748,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19474393.75,19474393.75,False,,18,,,,2023-08-12T19:25:00.000Z,227.98194550433675,112382228.74053788,-44.333,-0.03312706,0.18957678,0.67057694,-17.30441138,115.23068314,99.23272161,4439810174.642496,0.3782,4787620855.59,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
5805,Avalanche,AVAX,avalanche,481,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'layer-1']",720000000.0,343824279.6081162,430543729.6081162,False,,19,,,,2023-08-12T19:25:00.000Z,12.418356560774575,66645122.21985611,-19.3102,-0.10356272,0.07983418,0.48083591,-11.29939948,5.84392352,-16.79501417,4269732498.4250417,0.3637,8941216723.76,,2023-08-12T19:25:00.000Z,,,,,,2023-08-13 00:57:44.599133
1975,Chainlink,LINK,chainlink,1289,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'celsius-bankruptcy-estate']",1000000000.0,538099970.4527867,1000000000.0,False,,20,,,,2023-08-12T19:25:00.000Z,7.406926273608875,111310138.61060826,-21.7725,-0.21963957,-0.11870129,2.93867182,7.93464497,41.09574561,13.69465585,3985666808.974905,0.3395,7406926273.61,,2023-08-12T19:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-08-13 00:57:44.599133
1,Bitcoin,BTC,bitcoin,10386,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem']",21000000.0,19455381.0,19455381.0,False,,1,,,,2023-08-12T19:35:00.000Z,29404.224259827628,6361202856.538138,-38.0247,-0.04596551,0.19794097,1.26142463,-7.22249269,13.58225102,9.4815645,572070385984.3895,48.7418,617488709456.38,,2023-08-12T19:35:00.000Z,,,,,,2023-08-13 01:07:45.270922
1027,Ethereum,ETH,ethereum,7228,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1']",,120147264.7768211,120147264.7768211,True,,2,,,,2023-08-12T19:35:00.000Z,1846.8388270227922,2382186338.120759,-27.9206,-0.03942994,0.24193288,0.68769078,-7.57462805,6.10250442,2.87444365,221892633550.42114,18.9055,221892633550.42,,2023-08-12T19:35:00.000Z,,,,,,2023-08-13 01:07:45.270922
825,Tether USDt,USDT,tether,59314,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,83410866925.61348,86684257831.22595,True,,3,,,,2023-08-12T19:35:00.000Z,0.9995493568827226,13548237963.363358,-17.7627,0.00946439,0.07791261,0.06617083,-0.10944704,-0.04062714,-0.09024504,83373278392.52731,7.1036,86645194167.06,,2023-08-12T19:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-08-13 01:07:45.270922
1839,BNB,BNB,bnb,1565,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,153853055.1455394,153853055.1455394,False,,4,,,,2023-08-12T19:35:00.000Z,240.58463125620807,288351301.3755944,-24.0998,-0.03204952,0.62544774,-0.79159021,-5.32936103,0.86676198,-22.72840759,37014680539.83064,3.1537,37014680539.83,,2023-08-12T19:35:00.000Z,,,,,,2023-08-13 01:07:45.270922
